Job Number,Filepath,Planning Enforcement Reference Number,Address,Date,Document Type,BS7666UPRN,Easting,Northing
JN24960,"Box 27_Client Box 27\ENF Notices Aug 03 - Jan 05\Barn House, Barn Lane, Four Marks, Alton, GU34 5JA_tjp-Plan-Enf-958.pdf",tjp/Plan/Enf/958,"Barn House, Barn Lane, Four Marks, Alton, GU34 5JA",27/02/2004,Planning Enforcement Notice,1710100513,465748,134201
JN24960,"Box 27_Client Box 27\ENF Notices Aug 03 - Jan 05\Plots 44, 45, 46 West Side of Lovedean Lane, Horndean, Hampshire, PO8_F37026-001.pdf",F37026/001,"Plots 44, 45, 46 West Side of Lovedean Lane, Horndean, Hampshire, PO8",31/07/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 03 - Jan 05\INDUSTRIAL ESTATE, MIDHURST ROAD, LIPHOOK_F.22115-015.pdf",F.22115/015,"INDUSTRIAL ESTATE, MIDHURST ROAD, LIPHOOK",29/09/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 03 - Jan 05\128 GREENFIELDS AVENUE, ALTON, HAMPSHIRE, GU34 2HX_F.36276-001-E215.pdf",F.36276/001/E215,"128 GREENFIELDS AVENUE, ALTON, HAMPSHIRE, GU34 2HX",09/01/2004,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 03 - Jan 05\Downhouse Farm, Waterlooville, Hampshire, PO8 0TZ_F.26436-002.pdf",F.26436/002,"Downhouse Farm, Waterlooville, Hampshire, PO8 0TZ",10/09/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 03 - Jan 05\THE ACORNS, WYCK LANE, EAST WORLDHAM_F.38099-E0DC.pdf",F.38099/E0DC,"THE ACORNS, WYCK LANE, EAST WORLDHAM",19/08/2004,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 03 - Jan 05\Plot 46, Lovedean Lane, Horndean, Waterlooville, Hampshire, PO8 8HR_F.37026-001.pdf",F.37026/001,"Plot 46, Lovedean Lane, Horndean, Waterlooville, Hampshire, PO8 8HR",31/07/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Deer Hurst Bramshott, Chase Liphook, GU30_ENF 650.pdf",ENF 650,"Deer Hurst Bramshott, Chase Liphook, GU30",16/05/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Hazel Cottage, Chase Road, Lindford, Bordon, Hants, GU35 0RW_F.25432-1-EUC.pdf",F.25432/1/EUC,"Hazel Cottage, Chase Road, Lindford, Bordon, Hants, GU35 0RW",26/06/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Plots 44, 45, 46 West Side of Lovedean Lane, Horndean, PO8 0UA_F.37026-001.pdf",F.37026/001,"Plots 44, 45, 46 West Side of Lovedean Lane, Horndean, PO8 0UA",16/07/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\29 The Maltings, Liphook, Hampshire, GU30 7DG_F32985-002.pdf",F32985/002,"29 The Maltings, Liphook, Hampshire, GU30 7DG",09/01/2004,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Chase Road, Lindford, Bordon, Hampshire, GU35 0RG_APP-M1710-C-02-1095551.pdf",APP/M1710/C/02/1095551,"Chase Road, Lindford, Bordon, Hampshire, GU35 0RG",28/10/2003,Planning Enforcement Appeal Decision,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Hazel Cottage, Chase Lane, Chase Road, Lindford, Bordon, GU35 0RW_F25432-1-EUC34.pdf",F25432/1/EUC34,"Hazel Cottage, Chase Lane, Chase Road, Lindford, Bordon, GU35 0RW",20/02/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Old Barn Farm, Hewshott Lane, Liphook, Hampshire, GU30 7SY_APP-M1710-003-1121176.pdf",APP/M1710/003/1121176,"Old Barn Farm, Hewshott Lane, Liphook, Hampshire, GU30 7SY",31/12/2003,Planning Enforcement Appeal Decision,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\UPLANDS, PARKSTONE ROAD, ROPLEY, ALRESFORD_PA-12-44.pdf",PA-12/44,"UPLANDS, PARKSTONE ROAD, ROPLEY, ALRESFORD",28/07/2006,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Badgers End, Red Lane, Churt Road, Headley Down, GU35 8SR_F-37794-EODC.pdf",F/37794/EODC,"Badgers End, Red Lane, Churt Road, Headley Down, GU35 8SR",26/09/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\7A PERRY WAY, HEADLEY, BORDON_F.37583-ECOU.pdf",F.37583/ECOU,"7A PERRY WAY, HEADLEY, BORDON",09/07/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Ashdod, Boyneswood Road, Medstead, Alton, GU34 5EA_F.22189-007-E0DC.pdf",F.22189/007/E0DC,"Ashdod, Boyneswood Road, Medstead, Alton, GU34 5EA",30/09/2003,Planning Enforcement Notice,100060261319,467251.8,135731.5
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\2 Fir Hill Villas, Hollywater Road, Hollywater, Bordon, Hants, GU35 0AG_ENF 646.pdf",ENF 646,"2 Fir Hill Villas, Hollywater Road, Hollywater, Bordon, Hants, GU35 0AG",14/03/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\2 FIR HILL VILLAS, HOLLYWATER ROAD, BORDON, HAMPSHIRE, GU35 OAG_F.2624-9-1.pdf",F.2624/9/1,"2 FIR HILL VILLAS, HOLLYWATER ROAD, BORDON, HAMPSHIRE, GU35 OAG",17/12/2002,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Lovedean Lane and Hinton Daubney Hill, Clanfield, Waterlooville, Plot 44, 45 and 46, Hampshire, PO8 0SG_F. 37026-EODC, F. 37026-001EODC.pdf","F. 37026/EODC, F. 37026/001EODC","Lovedean Lane and Hinton Daubney Hill, Clanfield, Waterlooville, Plot 44, 45 and 46, Hampshire, PO8 0SG",21/02/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\LAND AT WOOLMER FARM, WOOLMER LANE, BRAMSHOTT, LIPHOOK_F.33125-007.pdf",F.33125/007,"LAND AT WOOLMER FARM, WOOLMER LANE, BRAMSHOTT, LIPHOOK",17/02/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\ARMS, WHICHERS GATE ROAD, ROWLANDS CASTLE, HAMPSHIRE, P09 6BB_F.21406-017.pdf",F.21406/017,"ARMS, WHICHERS GATE ROAD, ROWLANDS CASTLE, HAMPSHIRE, P09 6BB",12/02/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\ORCHARD FARM, DOCKENFIELD ROAD, BUCKS HORN OAK, FARNHAM, SURREY_F.33202-004.pdf",F.33202/004,"ORCHARD FARM, DOCKENFIELD ROAD, BUCKS HORN OAK, FARNHAM, SURREY",28/01/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Old Heath Lodge, Hill Brow Road, Hill Brow, Liss, Hampshire, GU33 7QD_F.23941-007-E0DC.pdf",F.23941/007/E0DC,"Old Heath Lodge, Hill Brow Road, Hill Brow, Liss, Hampshire, GU33 7QD",30/01/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\24 Wellhouse Road, Beech, Alton, Hampshire, GU34 4AH_JG-Plan-Enf-284.pdf",JG/Plan/Enf/284,"24 Wellhouse Road, Beech, Alton, Hampshire, GU34 4AH",16/01/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\AT BROXHEAD INDUSTRIAL ESTATE, BROXHEAD FARM ROAD, LINDFORD, BORDON_TJP-477.pdf",TJP/477,"AT BROXHEAD INDUSTRIAL ESTATE, BROXHEAD FARM ROAD, LINDFORD, BORDON",05/12/2002,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\BADGERS END, RED LANE, CHURT LANE, HEADLEY DOWN, BORDON_F.35965-001.pdf",F.35965/001,"BADGERS END, RED LANE, CHURT LANE, HEADLEY DOWN, BORDON",12/11/2002,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\1 Chase Villa, Portsmouth Road, Bramshott Chase, Hindhead, Hants, GU26 6DE_APP-M1710-C-03-1107774.pdf",APP/M1710/C/03/1107774,"1 Chase Villa, Portsmouth Road, Bramshott Chase, Hindhead, Hants, GU26 6DE",27/08/2003,Planning Enforcement Appeal Decision,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Little Hackett, Paice Lane, Medstead, Alton, Hampshire, GU34 5PT_F. 25372-003-EODH.pdf",F. 25372/003/EODH,"Little Hackett, Paice Lane, Medstead, Alton, Hampshire, GU34 5PT",06/11/2002,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Lower Wield House, Lower Wield, Alresford, Hampshire, SO24 9RX_F.25814-008-E0DH.pdf",F.25814/008/E0DH,"Lower Wield House, Lower Wield, Alresford, Hampshire, SO24 9RX",15/11/2002,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Badgers End, Red Lane, Headley Down, Bordon, GU35 8EP_ENF 640.pdf",ENF 640,"Badgers End, Red Lane, Headley Down, Bordon, GU35 8EP",24/09/2002,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Blacknest Road, Blacknest, Binstead, Alton, GU34_ENF 637.pdf",ENF 637,"Blacknest Road, Blacknest, Binstead, Alton, GU34",24/09/2002,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Gilbert Street Farm, Gilbert Street, Ropley, Alresford, Hampshire, SO24 0BY_F.32372-014-EENC.pdf",F.32372/014/EENC,"Gilbert Street Farm, Gilbert Street, Ropley, Alresford, Hampshire, SO24 0BY",29/11/2002,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Lower College Copse, Wield Road, Medstead, Alton, GU34 5LY_F.36724-001-ECOU.pdf",F.36724/001/ECOU,"Lower College Copse, Wield Road, Medstead, Alton, GU34 5LY",11/12/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Cardfair 54a, High Street, Alton, GU34 1ET_F. 36365-ECOU.pdf",F. 36365/ECOU,"Cardfair 54a, High Street, Alton, GU34 1ET",28/08/2002,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Bon Vista Roedown Rd, Medstead, Hants_F.30284-002.pdf",F.30284/002,"Bon Vista Roedown Rd, Medstead, Hants",28/08/2002,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Kingsley Cross Country, Main Road, Kingsley, Bordon, Hampshire, GU35 9NG_APP-M1710-C-02-1100393.pdf",APP/M1710/C/02/1100393,"Kingsley Cross Country, Main Road, Kingsley, Bordon, Hampshire, GU35 9NG",13/02/2003,Planning Enforcement Appeal Decision,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\-The Ridge-, London Road, Liss, Petersfield, Hants, GU31 5AJ_F28302-004.pdf",F28302/004,"""The Ridge"", London Road, Liss, Petersfield, Hants, GU31 5AJ",16/02/2004,Planning Enforcement Appeal Decision,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\12 Lavant Street, Petersfield, GU32 3EW_TJP-plan-enf-682.pdf",TJP/plan-enf/682,"12 Lavant Street, Petersfield, GU32 3EW",15/07/2003,Planning Enforcement Notice,1710033476,474521,123426
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Arbor Trees, Farm Lane, West Meon, Petersfield, GU32 1JT_F.29512-008.pdf",F.29512/008,"Arbor Trees, Farm Lane, West Meon, Petersfield, GU32 1JT",24/07/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Uplands, Parkstone Road, Ropley, Alresford, SO24 0EP_ENF 651.pdf",ENF 651,"Uplands, Parkstone Road, Ropley, Alresford, SO24 0EP",19/05/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\FAGGS FARM, BURITON, PETERSFIELD, HAMPSHIRE, GU31 5SL_F.28529-004.pdf",F.28529/004,"FAGGS FARM, BURITON, PETERSFIELD, HAMPSHIRE, GU31 5SL",27/05/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\THE MALTINGS, LIPHOOK, HAMPSHIRE, GU30 7DG_F.32985-003.pdf",F.32985/003,"THE MALTINGS, LIPHOOK, HAMPSHIRE, GU30 7DG",19/05/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\16 Will Hall Close, Alton, Hampshire, GU34 1QP_F.36590-001-EBOC.pdf",F.36590/001/EBOC,"16 Will Hall Close, Alton, Hampshire, GU34 1QP",19/05/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\WINCHESTER ROAD, WEST MEON, PETERSFIELD, HAMPSHIRE, GU32 1JT_F.29512-008.pdf",F.29512/008,"WINCHESTER ROAD, WEST MEON, PETERSFIELD, HAMPSHIRE, GU32 1JT",13/05/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\The Paddocks, Red Lane, Churt Road, Headley Down, Bordon, Hampshire, GU35 8SR_F.37881-FUL.pdf",F.37881/FUL,"The Paddocks, Red Lane, Churt Road, Headley Down, Bordon, Hampshire, GU35 8SR",10/04/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\PARKSTONE ROAD, ROPLEY, ALRESFORD, HAMPSHIRE, S024 OEP_A415-33.pdf",A415/33,"PARKSTONE ROAD, ROPLEY, ALRESFORD, HAMPSHIRE, S024 OEP",02/04/2003,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Aug 2002 - July 2003\Deer Hurst, Bramshott Chase, Liphook, Hampshire, GU30_APP-M1710-C-03-1116855.pdf",APP/M1710/C/03/1116855,"Deer Hurst, Bramshott Chase, Liphook, Hampshire, GU30",27/05/2004,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\Laburnum, Brislands Lane, Four Marks, Alton, Hampshire, GU34 5AE_APP-M1710-C-01-1057123.pdf",APP/M1710/C/01/1057123,"Laburnum, Brislands Lane, Four Marks, Alton, Hampshire, GU34 5AE",10/10/2001,Planning Enforcement Appeal Decision,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\LABURNUM, BRISLANDS LANE, FOUR MARKS_NL-1-1-0-325.pdf",NL/1/1/0/325,"LABURNUM, BRISLANDS LANE, FOUR MARKS",15/12/2000,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\Parkbridge Farm, Isington Road, Isington, CU34 4PL_APP-M1710-X-00-1056144.pdf",APP/M1710/X/00/1056144,"Parkbridge Farm, Isington Road, Isington, CU34 4PL",26/09/2001,Planning Enforcement Appeal Decision,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\Neatham Barn, Lower Neatham, Mill Lane, Holybourne, Alton, GU34 4NP_F.35662-002.pdf",F.35662/002,"Neatham Barn, Lower Neatham, Mill Lane, Holybourne, Alton, GU34 4NP",11/12/2000,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\12 LAVANT STREET, PETERSFIELD, HANTS_APP-M1710-C-0.pdf",APP/M1710/C/0,"12 LAVANT STREET, PETERSFIELD, HANTS",05/06/2001,Planning Enforcement Appeal Decision,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\Murreyfield, Gascoigne Lane, Roley, Hampshire, SO24 0BT_F.32524-001-ECOU.pdf",F.32524/001/ECOU,"Murreyfield, Gascoigne Lane, Roley, Hampshire, SO24 0BT",26/10/2000,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\Liphook Road, Hollywater, Whitehill, Hants, Bordon, GU35 0AG_F.22641-016.pdf",F.22641/016,"Liphook Road, Hollywater, Whitehill, Hants, Bordon, GU35 0AG",18/10/2000,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\Gilbert Street Farm, Gilbert Street, Ropley, Airesford, Hants, SO24 0BY_F.32372-007.pdf",F.32372/007,"Gilbert Street Farm, Gilbert Street, Ropley, Airesford, Hants, SO24 0BY",23/10/2000,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\South View Farm, Duckpond Lane, Waterlooville_F.25798-013-ECO.pdf",F.25798/013/ECO,"South View Farm, Duckpond Lane, Waterlooville",16/07/2001,Planning Enforcement Appeal Decision,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\19 Canada Way, St James Place, Liphook, Hampshire, GU30 7UH_APP-M1710-C-00-1054132.pdf",APP/M1710/C/00/1054132,"19 Canada Way, St James Place, Liphook, Hampshire, GU30 7UH",26/03/2001,Planning Enforcement Appeal Decision,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\The Rear of Briar, Hammer Vale, Haslemere, Surrey, GU27 1QQ_NL-MP-1-1-0-317.pdf",NL/MP/1/1/0/317,"The Rear of Briar, Hammer Vale, Haslemere, Surrey, GU27 1QQ",06/09/2000,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\Quarry Farm, Empshott Green, Liss, GU33 6HU_RS-sjr-1-1-0-316.pdf",RS/sjr/1/1/0/316,"Quarry Farm, Empshott Green, Liss, GU33 6HU",22/02/2001,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\Richmond Lodge, Rake Road, Liss, GU33 7HB_F.25466-004-FUL.pdf",F.25466/004/FUL,"Richmond Lodge, Rake Road, Liss, GU33 7HB",20/04/2000,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\The Old Brickworks, Hawkley Road, Hawkley, Liss Hampshire, GU33 6JS_RS-JP-1-9-0-20.pdf",RS/JP/1/9/0/20,"The Old Brickworks, Hawkley Road, Hawkley, Liss Hampshire, GU33 6JS",05/04/2000,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\Gardners Farm, Steep Marsh, GU32 2BN_F.34931-001-FUL.pdf",F.34931/001/FUL,"Gardners Farm, Steep Marsh, GU32 2BN",18/07/2000,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\LAND OPPOSITE HIGH HURLANDS, GENTLES LANE, PASSFIELD, LIPHOOK_APP-M1710-C-00-1041704.pdf",APP/M1710/C/00/1041704,"LAND OPPOSITE HIGH HURLANDS, GENTLES LANE, PASSFIELD, LIPHOOK",21/03/2001,Planning Enforcement Appeal Decision,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\The Old Brickworks, Hawkley Road, Hawkley, GU33 6JS_RS-JPO-MP-1-1-0-314.pdf",RS/JPO/MP/1/1/0/314,"The Old Brickworks, Hawkley Road, Hawkley, GU33 6JS",07/02/2000,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\Brownings Hill, East Meon_APP-M1710-C-00-1039170.pdf",APP/M1710/C/00/1039170,"Brownings Hill, East Meon",12/10/2000,Planning Enforcement Appeal Decision,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\3-6 Heather Drive, Lindford, Bordon, Hampshire, GU35 0RN_F.28378-010-OUT.pdf",F.28378/010/OUT,"3-6 Heather Drive, Lindford, Bordon, Hampshire, GU35 0RN",22/12/1999,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\Downlands Farm, Priors Dean, Petersfield Hampshire, GU32 1BW_T-APP-M1710-C-00-1036926.pdf",T/APP/M1710/C/00/1036926,"Downlands Farm, Priors Dean, Petersfield Hampshire, GU32 1BW",20/06/2000,Planning Enforcement Appeal Decision,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\Hazel Road, Four Marks, Alton, Hants, GU34 5EY_F.29917-003-RES.pdf",F.29917/003/RES,"Hazel Road, Four Marks, Alton, Hants, GU34 5EY",30/09/1999,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\35 Wolfmere Lane, Greatham, Hants, Liss, GU33 6AL_F34762.pdf",F34762,"35 Wolfmere Lane, Greatham, Hants, Liss, GU33 6AL",30/09/1999,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\Honeysuckle Lane Headley Down, GU35 8JA_F.29748-003.pdf",F.29748/003,"Honeysuckle Lane Headley Down, GU35 8JA",17/09/1999,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\Pine Bungalow Longmoor Road Liphook, GU30 7PG_RS-MP.pdf",RS/MP,"Pine Bungalow Longmoor Road Liphook, GU30 7PG",09/09/1999,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\31 Heath Road East, Petersfield, Hampshire, GU31 4HR_RS-MP.pdf",RS/MP,"31 Heath Road East, Petersfield, Hampshire, GU31 4HR",08/09/1999,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\2 Hendon Road, Bordon, Hampshire, GU35 0BX_T-APP-M1710-C-99-1025811-P6.pdf",T/APP/M1710/C/99/1025811/P6,"2 Hendon Road, Bordon, Hampshire, GU35 0BX",17/12/1999,Planning Enforcement Appeal Decision,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\The Wylds, Warren Road, Liss, Hampshire, GU33 7DE_F.25285-005.pdf",F.25285/005,"The Wylds, Warren Road, Liss, Hampshire, GU33 7DE",06/03/2000,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\16 High Street, Alton, Hampshire, GU34 1BN_F.25126--.pdf",F.25126/-,"16 High Street, Alton, Hampshire, GU34 1BN",22/06/1999,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\Beechcroft, Stancombe Lane, Shalden, Alton, Hampshire, GU34 5TA_T-APP-M1710-C-99-1025939.pdf",T/APP/M1710/C/99/1025939,"Beechcroft, Stancombe Lane, Shalden, Alton, Hampshire, GU34 5TA",05/04/2000,Planning Enforcement Appeal Decision,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\Upper Downgate Farm, Steep Marsh, Petersfield, Hampshire, GU32 2BG_LE-GEN.pdf",LE/GEN,"Upper Downgate Farm, Steep Marsh, Petersfield, Hampshire, GU32 2BG",07/05/1999,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\The Timbers, Old Odiham Road, Alton, Hampshire, GU34 4BU_RS-mb-1-9-0-17.pdf",RS/mb/1/9/0/17,"The Timbers, Old Odiham Road, Alton, Hampshire, GU34 4BU",27/04/1999,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\Triggs, Hill Brow, Liss, Hampshire, GU33 7QH_T-APP-M1710-C-99-1022772-P6.pdf",T/APP/M1710/C/99/1022772/P6,"Triggs, Hill Brow, Liss, Hampshire, GU33 7QH",18/02/2000,Planning Enforcement Appeal Decision,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\Downgate Farm, Sandy Lane, Petersfield, Hampshire, GU32 2BG_T-APP-M1710-C-99-1022395.pdf",T/APP/M1710/C/99/1022395,"Downgate Farm, Sandy Lane, Petersfield, Hampshire, GU32 2BG",05/04/2000,Planning Enforcement Appeal Decision,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\ADJACENT TO SELBORNE BRICKWORKS, HONEY LANE, SELBORNE_LE-GEN.pdf",LE/GEN,"ADJACENT TO SELBORNE BRICKWORKS, HONEY LANE, SELBORNE",07/04/1999,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\6 BOWES HILL, ROWLANDS CASTLE_F.32034-003-OUT.pdf",F.32034/003/OUT,"6 BOWES HILL, ROWLANDS CASTLE",26/03/1999,Planning Enforcement Notice,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\Summerdale Farm, Hatch Lane, Liss, GU33 7NJ_F.34808-003-CLU4.pdf",F.34808/003/CLU4,"Summerdale Farm, Hatch Lane, Liss, GU33 7NJ",27/06/2000,Planning Enforcement Notice,1710043019,479260,127777
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\AT SELBORNE BRICKWORKS, HONEY LANE, SELBORNE_F20661-ENF.pdf",F20661/ENF,"AT SELBORNE BRICKWORKS, HONEY LANE, SELBORNE",30/08/2000,Planning Enforcement Appeal Decision,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\The Juliane Stud, Broadway Lane, Lovedean, Waterloovill, Hampshire, PO8 0SJ_T-APP-M1710-C-99-1019806.pdf",T/APP/M1710/C/99/1019806,"The Juliane Stud, Broadway Lane, Lovedean, Waterloovill, Hampshire, PO8 0SJ",29/11/1999,Planning Enforcement Appeal Decision,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\Broadway Farm, Froxfield, Hants, GU32 1DT_F25756-ENF-530.pdf",F25756/ENF/530,"Broadway Farm, Froxfield, Hants, GU32 1DT",10/11/1999,Planning Enforcement Appeal Decision,,,
JN24960,"Box 27_Client Box 27\ENF Notices Jan 99 to Dec 2000\FRIARS OAK FARM, BOYNESWOOD ROAD, MEDSTEAD, ALTON_F.25256-008-ENF.pdf",F.25256/008/ENF,"FRIARS OAK FARM, BOYNESWOOD ROAD, MEDSTEAD, ALTON",24/03/2000,Planning Enforcement Notice,,,
