Job Number,Filepath,Address,Date,BS7666UPRN,Easting,Northing
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\LAND WEST OF, ASHLEY CLOSE, LOVEDEAN, WATERLOOVILLE, PO8 9RQ_25-11-2014.pdf","LAND WEST OF, ASHLEY CLOSE, LOVEDEAN, WATERLOOVILLE, PO8 9RQ",25/11/14,,,
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\MARCHWOOD, THE SHRAVE, FOUR MARKS, ALTON, GU34 5BJ_02-02-2015.pdf","MARCHWOOD, THE SHRAVE, FOUR MARKS, ALTON, GU34 5BJ",02/02/15,1710006654,467907.00,135658.00
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\MARCHWOOD, THE SHRAVE, FOUR MARKS, ALTON, GU34 5BJ_21-02-2014.pdf","MARCHWOOD, THE SHRAVE, FOUR MARKS, ALTON, GU34 5BJ",21/02/14,1710006654,467907.00,135658.00
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\MILL COTTAGE, MILL LANE, HAWKLEY, LISS, GU33 6NU_13-03-2014.pdf","MILL COTTAGE, MILL LANE, HAWKLEY, LISS, GU33 6NU",13/03/14,10009815031,474961.73,130620.01
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\MOORHOUSE BARNS, FRENSHAM LANE, CHURT, FARNHAM, GU10 2QH_24-09-2013.pdf","MOORHOUSE BARNS, FRENSHAM LANE, CHURT, FARNHAM, GU10 2QH",24/09/13,100062321604,482969.90,138775.30
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\MOORLANDS, HOGMOOR ROAD, BORDON, GU35 9HL_31-07-2011.pdf","MOORLANDS, HOGMOOR ROAD, BORDON, GU35 9HL",31/07/11,,,
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\NEW PALACE CINEMA, NORMANDY STREET, ALTON, HAMPSHIRE, GU34 1DE_20-08-2014.pdf","NEW PALACE CINEMA, NORMANDY STREET, ALTON, HAMPSHIRE, GU34 1DE",20/08/14,,,
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\NEW WAY HOUSE, ST PETERS ROAD, PETERSFIELD, HAMPSHIRE, GU32 3HX_09-09-2013.pdf","NEW WAY HOUSE, ST PETERS ROAD, PETERSFIELD, HAMPSHIRE, GU32 3HX",09/09/13,,,
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\NINE ACRES, GRACIOUS STREET, SELBORNE, ALTON, GU34 3JG_11-09-2013.pdf","NINE ACRES, GRACIOUS STREET, SELBORNE, ALTON, GU34 3JG",11/09/13,10090974044,473813.06,134231.00
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\NORTH OF LYNDENHURST AND MARCHWOOD, THE SHRAVE, FOUR MARKS, ALTON, HAMPSHIRE_31-03-2015.pdf","NORTH OF LYNDENHURST AND MARCHWOOD, THE SHRAVE, FOUR MARKS, ALTON, HAMPSHIRE",31/03/15,,,
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\OCEANIC HOUSE, 89 HIGH STREET, ALTON_22-10-2014.pdf","OCEANIC HOUSE, 89 HIGH STREET, ALTON",22/10/14,,,
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\PROSPECT PLACE, MILL LANE, ALTON, GU34 2SX_09-03-2015.pdf","PROSPECT PLACE, MILL LANE, ALTON, GU34 2SX",09/03/15,,,
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\PROSPECT PLACE, MILL LANE, ALTON, GU34 2SX_13-12-2013.pdf","PROSPECT PLACE, MILL LANE, ALTON, GU34 2SX",13/12/13,,,
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\PROSPECT PLACE, MILL LANE, ALTON, GU34 2SX_17-12-2013.pdf","PROSPECT PLACE, MILL LANE, ALTON, GU34 2SX",17/12/13,,,
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\ROPLEY RAILWAY STATION, STATION HILL, ROPLEY, ALRESFORD, SO24 0BL_11-06-2014.pdf","ROPLEY RAILWAY STATION, STATION HILL, ROPLEY, ALRESFORD, SO24 0BL",11/06/14,10009818556,462980.84,132374.78
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\RUSHES COURT, 82 RUSHES ROAD, PETERSFIELD, GU32 3BP_31-10-2014.pdf","RUSHES COURT, 82 RUSHES ROAD, PETERSFIELD, GU32 3BP",31/10/14,,,
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\SMITHS GARAGE, HILL BROW ROAD, LISS, GU33 7LE_28-05-2014.pdf","SMITHS GARAGE, HILL BROW ROAD, LISS, GU33 7LE",28/05/14,,,
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\SOUTH OF HEADLEY FIELDS, HEADLEY_08-07-2015.pdf","SOUTH OF HEADLEY FIELDS, HEADLEY",08/07/15,,,
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\SOUTH SIDE OF DRIFT ROAD, CLANFIELD, WATERLOOVILLE, PO8 0JJ_22-01-2014.pdf","SOUTH SIDE OF DRIFT ROAD, CLANFIELD, WATERLOOVILLE, PO8 0JJ",22/01/14,,,
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\THE BOYNES, STATION APPROACH, MEDSTEAD, ALTON, HAMPSHIRE, GU34 5EN_21-01-2014.pdf","THE BOYNES, STATION APPROACH, MEDSTEAD, ALTON, HAMPSHIRE, GU34 5EN",21/01/14,,,
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\THE BUNGALOW, 148 WINCHESTER ROAD, FOUR MARKS, ALTON, GU34 5HZ_11-03-2014.pdf","THE BUNGALOW, 148 WINCHESTER ROAD, FOUR MARKS, ALTON, GU34 5HZ",11/03/14,,,
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\THE SANDPIT, MOORLANDS, HOGMOOR ROAD, WHITEHILL, BORDON, GU35 9HL_12-01-2015.pdf","THE SANDPIT, MOORLANDS, HOGMOOR ROAD, WHITEHILL, BORDON, GU35 9HL",12/01/15,,,
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\THE SANDPIT, MOORLANDS, HOGMOOR ROAD, WHITEHILL, GU35 9HL_15-01-2015.pdf","THE SANDPIT, MOORLANDS, HOGMOOR ROAD, WHITEHILL, GU35 9HL",15/01/15,,,
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\THE WINDMILL INN, 30 WINCHESTER ROAD, FOUR MARKS, ALTON, GU34 5HG_02-07-2014.pdf","THE WINDMILL INN, 30 WINCHESTER ROAD, FOUR MARKS, ALTON, GU34 5HG",02/07/14,,,
JN24960,"Box 09_Client Box 09\Unilat Undert November 13 - November 15\WESTBROOKE HOUSE, 76 HIGH STREET, ALTON, GU34 1EN_15-09-2014.pdf","WESTBROOKE HOUSE, 76 HIGH STREET, ALTON, GU34 1EN",15/09/14,1710019711,471607.39,139206.47
JN24960,"Box 09_Client Box 09\Unilat Undertaking Jan 16\32A BUTTS ROAD, ALTON_22-02-2016.pdf","32A BUTTS ROAD, ALTON",22/02/16,100062345029,471330.53,138909.73
JN24960,"Box 09_Client Box 09\Unilat Undertaking Jan 16\BOYNESWOOD LANE, MEDSTEAD ALTON HAMPSHIRE_10-11-2014.pdf","BOYNESWOOD LANE, MEDSTEAD ALTON HAMPSHIRE",10/11/14,,,
JN24960,"Box 09_Client Box 09\Unilat Undertaking Jan 16\BOYNESWOOD LANE, MEDSTEAD, ALTON, GU34 5DZ_03-09-2018.pdf","BOYNESWOOD LANE, MEDSTEAD, ALTON, GU34 5DZ",03/09/18,,,
JN24960,"Box 09_Client Box 09\Unilat Undertaking Jan 16\BROADHANGER, FROXFIELD, PETERSFIELD, HAMPSHIRE_16-03-2015.pdf","BROADHANGER, FROXFIELD, PETERSFIELD, HAMPSHIRE",16/03/15,,,
JN24960,"Box 09_Client Box 09\Unilat Undertaking Jan 16\BROOMFIELD, BOYNESWOOD LANE, MEDSTEAD, ALTON, GU34 5DZ_28-07-2019.pdf","BROOMFIELD, BOYNESWOOD LANE, MEDSTEAD, ALTON, GU34 5DZ",28/07/19,10094118946,467109.00,135613.00
JN24960,"Box 09_Client Box 09\Unilat Undertaking Jan 16\CHURCH ROAD, UPPER FERRINGDON ALTON, HAMPSHIRE GU34 3EH_12-12-2016.pdf","CHURCH ROAD, UPPER FERRINGDON ALTON, HAMPSHIRE GU34 3EH",12/12/16,,,
JN24960,"Box 09_Client Box 09\Unilat Undertaking Jan 16\CROOKLEY PARK POOL, BLENDWORTH LANE, HORNDEAN, WATERLOOVILLE, HAMPSHIRE PO8 0AA_13-01-2016.pdf","CROOKLEY PARK POOL, BLENDWORTH LANE, HORNDEAN, WATERLOOVILLE, HAMPSHIRE PO8 0AA",13/01/16,,,
JN24960,"Box 09_Client Box 09\Unilat Undertaking Jan 16\FIELD VIEW , FARNHAM ROAD, LISS_24-03-2016.pdf","FIELD VIEW , FARNHAM ROAD, LISS",24/03/16,,,
JN24960,"Box 09_Client Box 09\Unilat Undertaking Jan 16\FIELD VIEW, FARNHAM ROAD, LISS HAMPSHIRE_08-06-2017.pdf","FIELD VIEW, FARNHAM ROAD, LISS HAMPSHIRE",08/06/17,,,
JN24960,"Box 09_Client Box 09\Unilat Undertaking Jan 16\FOREST CENTRE, PINEHILL ROAD, BORDON, GU35 0TN_20-07-2016.pdf","FOREST CENTRE, PINEHILL ROAD, BORDON, GU35 0TN",20/07/16,100062663923,480010.30,135029.76
JN24960,"Box 09_Client Box 09\Unilat Undertaking Jan 16\FROYLE PARK HOTEL, RYEBRIDGE LANE, UPPER FROYLE, ALTON HAMPSHIRE GU34 4LA_19-08-2016.pdf","FROYLE PARK HOTEL, RYEBRIDGE LANE, UPPER FROYLE, ALTON HAMPSHIRE GU34 4LA",19/08/16,,,
JN24960,"Box 09_Client Box 09\Unilat Undertaking Jan 16\GLENDOWN WINCHESTER ROAD, ROPLEY_30-03-2016.pdf","GLENDOWN WINCHESTER ROAD, ROPLEY",30/03/16,,,
JN24960,"Box 09_Client Box 09\Unilat Undertaking Jan 16\LAND REAR OF, 191-211 LOVEDEAN LANE, HORNDEAN,  HAMPSHIRE_13-12-2017.pdf","LAND REAR OF, 191-211 LOVEDEAN LANE, HORNDEAN,  HAMPSHIRE",13/12/17,,,
JN24960,"Box 09_Client Box 09\Unilat Undertaking Jan 16\OSU SITE, CANADA WAY, LIPHOOK, HAMPSHIRE_23-12-2015.pdf","OSU SITE, CANADA WAY, LIPHOOK, HAMPSHIRE",23/12/15,,,
JN24960,Box 09_Client Box 09\Unilat Undertaking Jan 16\PLOT 2 LE COURT SELBORNE ROAD GREATHAM HAMPSHIRE_07-09-2016.pdf,PLOT 2 LE COURT SELBORNE ROAD GREATHAM HAMPSHIRE,07/09/16,,,
JN24960,"Box 09_Client Box 09\Unilat Undertaking Jan 16\STATION APPROACH, FOUR MARKS, ALTON, HAMPSHIRE, GU34 5PZ_24-03-2016.pdf","STATION APPROACH, FOUR MARKS, ALTON, HAMPSHIRE, GU34 5PZ",24/03/16,,,
JN24960,"Box 09_Client Box 09\Unilat Undertaking Jan 16\THE OLD PIGGERY, FORGE ROAD, KINGSLEY, BORDON, HAMPSHIRE GU35 9NA_04-02-2016.pdf","THE OLD PIGGERY, FORGE ROAD, KINGSLEY, BORDON, HAMPSHIRE GU35 9NA",04/02/16,,,
JN24960,"Box 09_Client Box 09\Unilat Undertaking Jan 16\THE SOUTH EAST OF THE A431, BENTLEY, FARNHAM GU10 5LW_30-01-2016.pdf","THE SOUTH EAST OF THE A431, BENTLEY, FARNHAM GU10 5LW",30/01/16,,,
JN24960,"Box 09_Client Box 09\Unilat Undertaking Jan 16\TURK STREET, ALTON, GU34 1FZ_06-01-2017.pdf","TURK STREET, ALTON, GU34 1FZ",06/01/17,,,
JN24960,"Box 09_Client Box 09\Unilat Undertaking Jan 16\WEST FORK MANOR, FARNHAM ROAD, LISS, GU33 6LA_08-12-2017.pdf","WEST FORK MANOR, FARNHAM ROAD, LISS, GU33 6LA",08/12/17,10094119270,477526.03,128962.98
JN24960,"Box 09_Client Box 09\Unilat Undertaking Jan 16\WILLOW COTTAGE, SOUTH HAY, KINGSLEY, GU35 9NR_15-11-2018.pdf","WILLOW COTTAGE, SOUTH HAY, KINGSLEY, GU35 9NR",15/11/18,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\1 BRIAR LODGE, WILLIS LANE, FOUR MARKS, ALTON, GU34 5AP_09-03-2011.pdf","1 BRIAR LODGE, WILLIS LANE, FOUR MARKS, ALTON, GU34 5AP",09/03/11,10094119268,467962.78,134184.33
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\1 CHASE VILLAS SEVEN THORNS LANE, BRAMSHOTT, HAMPSHIRE GU26 6DF_03-03-2011.pdf","1 CHASE VILLAS SEVEN THORNS LANE, BRAMSHOTT, HAMPSHIRE GU26 6DF",03/03/11,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\1 WILD WOOD, BLACKBERRY LANE, FOUR MARKS, ALTON, GU34 5GB_12-05-2011.pdf","1 WILD WOOD, BLACKBERRY LANE, FOUR MARKS, ALTON, GU34 5GB",12/05/11,10090971844,467510.39,135129.40
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\10 NEW BARN LANE, ALTON, GU34 2RU_17-08-2010.pdf","10 NEW BARN LANE, ALTON, GU34 2RU",17/08/10,1710019518,471973.00,138962.00
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\10-12 STATION ROAD, LISS, GU33 7DT_05-10-2011.pdf","10-12 STATION ROAD, LISS, GU33 7DT",05/10/11,1710038916,477845.62,127647.99
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\2 LINKS COTTAGES, 78 PORTSMOUTH ROAD, LIPHOOK, HAMPSHIRE, GU30 7EF_26-01-2010.pdf","2 LINKS COTTAGES, 78 PORTSMOUTH ROAD, LIPHOOK, HAMPSHIRE, GU30 7EF",26/01/10,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\32A BUTTS ROAD, ALTON, HAMPSHIRE GU34 1NB_06-03-2007.pdf","32A BUTTS ROAD, ALTON, HAMPSHIRE GU34 1NB",06/03/07,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\6 HERNE ROAD, PETERSFIELD, GU31 4DP_22-09-2011.pdf","6 HERNE ROAD, PETERSFIELD, GU31 4DP",22/09/11,1710106941,475149.00,123174.00
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\ALTON HOUSE HOTEL, NORMANDY STREET, ALTON, HAMPSHIRE GU34 1DW_13-04-2010.pdf","ALTON HOUSE HOTEL, NORMANDY STREET, ALTON, HAMPSHIRE GU34 1DW",13/04/10,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\ANNEXE, SPIRE HOUSE, PICKETTS HILL, HEADLEY, BORDON, GU35 8TD_10-11-2011.pdf","ANNEXE, SPIRE HOUSE, PICKETTS HILL, HEADLEY, BORDON, GU35 8TD",10/11/11,10096347330,482364.88,138027.10
JN24960,Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\ANSTEY LANE ALTON_26-01-2010.pdf,ANSTEY LANE ALTON,26/01/10,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\ANSTEY LANE, ALTON, GU34 2NF_19-08-2010.pdf","ANSTEY LANE, ALTON, GU34 2NF",19/08/10,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\BARN HOUSE, CADLINGTON HOUSE ESTATE, BLENDWORTH LANE, HORNDEAN, WATERLOOVILLE, PO8 0AA_09-06-2011.pdf","BARN HOUSE, CADLINGTON HOUSE ESTATE, BLENDWORTH LANE, HORNDEAN, WATERLOOVILLE, PO8 0AA",09/06/11,10032905117,471056.72,113268.48
JN24960,Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\BARRACHS COTTAGE LASHAM ALTON HAMPSHIRE GU34 5RY_01-11-2011.pdf,BARRACHS COTTAGE LASHAM ALTON HAMPSHIRE GU34 5RY,01/11/11,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\BENWHYLES, BOYNESWOOD ROAD, MEDSTEAD, ALTON, GU34 5EA_28-09-2010.pdf","BENWHYLES, BOYNESWOOD ROAD, MEDSTEAD, ALTON, GU34 5EA",28/09/10,100060261320,467246.80,135801.90
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\BENWHYLES, BOYNESWOOD ROAD, MEDSTEAD, ALTON, GU34 5EA_30-07-2008.pdf","BENWHYLES, BOYNESWOOD ROAD, MEDSTEAD, ALTON, GU34 5EA",30/07/08,100060261320,467246.80,135801.90
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\BOHUNT MANOR BARN, PORTSMOUTH ROAD, LIPHOOK, GU30 7DL_26-04-2010_00001.pdf","BOHUNT MANOR BARN, PORTSMOUTH ROAD, LIPHOOK, GU30 7DL",26/04/10,10032904586,483530.78,130987.46
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\BOHUNT MANOR BARN, PORTSMOUTH ROAD, LIPHOOK, GU30 7DL_26-04-2010.pdf","BOHUNT MANOR BARN, PORTSMOUTH ROAD, LIPHOOK, GU30 7DL",26/04/10,10032904586,483530.78,130987.46
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\BORDON WORKING MENS CLUB, ALMA ROAD, BORDON, GU35 0DH_05-08-2011.pdf","BORDON WORKING MENS CLUB, ALMA ROAD, BORDON, GU35 0DH",05/08/11,100062346901,480178.15,135278.97
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\BOYNESWOOD ROAD, MEDSTEAD, ALTON, HAMPSHIRE GU34 5ES_30-08-2011.pdf","BOYNESWOOD ROAD, MEDSTEAD, ALTON, HAMPSHIRE GU34 5ES",30/08/11,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\BURHUNT FARM, SOTHERINGTON LANE, SELBORNE, ALTON, GU34 3LP_31-03-2011.pdf","BURHUNT FARM, SOTHERINGTON LANE, SELBORNE, ALTON, GU34 3LP",31/03/11,1710107064,475287.10,132812.80
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\COLLYERS RIDGE COMMON LANE, PETERSFIELD HAMPSHIRE GU32 1AQ_25-05-2010.pdf","COLLYERS RIDGE COMMON LANE, PETERSFIELD HAMPSHIRE GU32 1AQ",25/05/10,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\COLLYERS, RIDGE COMMON LANE, STEEP_22-12-2009.pdf","COLLYERS, RIDGE COMMON LANE, STEEP",22/12/09,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\DEAN FARM, BIGHTON HILL, ROPELY, HAMPSHIRE SO24 9SQ_04-02-2010.pdf","DEAN FARM, BIGHTON HILL, ROPELY, HAMPSHIRE SO24 9SQ",04/02/10,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\DRAYTON HOUSE, DRAYTON LANE, EAST MEON, PETERSFIELD, GU32 1PN_14-01-2010.pdf","DRAYTON HOUSE, DRAYTON LANE, EAST MEON, PETERSFIELD, GU32 1PN",14/01/10,10009812066,467207.40,123587.30
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\FARCLAYS HOUSE, 11 NORTH LANE, BURITON, PETERSFIELD, GU31 5RS_04-11-2010.pdf","FARCLAYS HOUSE, 11 NORTH LANE, BURITON, PETERSFIELD, GU31 5RS",04/11/10,1710030718,474077.00,120163.00
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\FARCLAYS HOUSE, 11 NORTH LANE, BURITON, PETERSFIELD, GU31 5RS_25-01-2011.pdf","FARCLAYS HOUSE, 11 NORTH LANE, BURITON, PETERSFIELD, GU31 5RS",25/01/11,1710030718,474077.00,120163.00
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\FORMER SITE OF SMITHS GARAGE, HILL BROW ROAD, LISS HAMPSHIRE GU33 7LE_31-05-2011.pdf","FORMER SITE OF SMITHS GARAGE, HILL BROW ROAD, LISS HAMPSHIRE GU33 7LE",31/05/11,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\GRANARY COTTAGE, OAKHURST FARM, MILL LANE, STEEP, PETERSFIELD, GU32 2DJ_22-10-2010.pdf","GRANARY COTTAGE, OAKHURST FARM, MILL LANE, STEEP, PETERSFIELD, GU32 2DJ",22/10/10,10094122666,474394.51,125904.77
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\GRAYSHOTT HEALTH ABD KEUSYRE SPA, HEADLEY ROAD, GRAYSHOTT HINDHEAD, GU26 6JJ_02-11-2010.pdf","GRAYSHOTT HEALTH ABD KEUSYRE SPA, HEADLEY ROAD, GRAYSHOTT HINDHEAD, GU26 6JJ",02/11/10,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\GROVE HOUSE, GRAYSHOTT, HAMPSHIRE_02-09-2010.pdf","GROVE HOUSE, GRAYSHOTT, HAMPSHIRE",02/09/10,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\HIGHBANK, PETERSFIELD LANE, CLANFIELD, WATERLOOVILLE PO8 0QD_31-03-2011.pdf","HIGHBANK, PETERSFIELD LANE, CLANFIELD, WATERLOOVILLE PO8 0QD",31/03/11,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\JACOBS YARD NORTH LANE, BURITON, HAMPSHIRE_16-09-2010.pdf","JACOBS YARD NORTH LANE, BURITON, HAMPSHIRE",16/09/10,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\LAND EAST OF ROKE HOUSE, MILL LANE, STEEP, PETERSFIELD_24-08-2011.pdf","LAND EAST OF ROKE HOUSE, MILL LANE, STEEP, PETERSFIELD",24/08/11,10032906637,474405.93,125963.76
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\LAND SOUTH OF MOORLANDS, GOSPORT ROAD, LOWER FARRINGDON, ALTON_24-11-2011.pdf","LAND SOUTH OF MOORLANDS, GOSPORT ROAD, LOWER FARRINGDON, ALTON",24/11/11,10032905490,470460.48,135243.89
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\LAND SOUTH WEST OF RIPLINGTON FARM, WEST MEON ROAD, EAST MEON, PETERSFIELD GU32 1HU_02-12-2011.pdf","LAND SOUTH WEST OF RIPLINGTON FARM, WEST MEON ROAD, EAST MEON, PETERSFIELD GU32 1HU",02/12/11,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\LIVING ACCOMMODATION, WYARDS FARM, BASINGSTOKE ROAD, ALTON, GU34 4AA_23-06-2011.pdf","LIVING ACCOMMODATION, WYARDS FARM, BASINGSTOKE ROAD, ALTON, GU34 4AA",23/06/11,10090971913,469826.00,138895.00
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\NORTHBROOK PARK, BENTLEY, FARNHAM SURREY, GU10 5EU_16-02-2010.pdf","NORTHBROOK PARK, BENTLEY, FARNHAM SURREY, GU10 5EU",16/02/10,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\OLD THORNS GOLF & COUNTRY CLUB WEAVERS DOWN, LONGMOOR ROAD, LIPHOOK, HAMPSHIRE, GU30 7PE_22-09-2010.pdf","OLD THORNS GOLF & COUNTRY CLUB WEAVERS DOWN, LONGMOOR ROAD, LIPHOOK, HAMPSHIRE, GU30 7PE",22/09/10,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\OLD THORNS GOLF AND COUNTRY CLUB WEAVERS DOWN, LONGMOOR ROAD LIPHOOK, HAMPSHIRE GU30_06-09-2011.pdf","OLD THORNS GOLF AND COUNTRY CLUB WEAVERS DOWN, LONGMOOR ROAD LIPHOOK, HAMPSHIRE GU30",06/09/11,,,
JN24960,Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\ORCHARD BUNGALOW STAIRS HILL EMPSHOTT LISS GU33 6HL_04-05-2011.pdf,ORCHARD BUNGALOW STAIRS HILL EMPSHOTT LISS GU33 6HL,04/05/11,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\PAX HILL NURSINGH HOME, BENTLEY, FARNHAM,  SURREY GU10 5NG_23-08-2011.pdf","PAX HILL NURSINGH HOME, BENTLEY, FARNHAM,  SURREY GU10 5NG",23/08/11,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\PLOT 1, LE COURT, GREATHAM, LISS_03-05-2011.pdf","PLOT 1, LE COURT, GREATHAM, LISS",03/05/11,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\PLOT 3 LE COURT, EMPSHOTT, SELBORNE, HAMPSHIRE, GU33 6HJ_26-06-2010.pdf","PLOT 3 LE COURT, EMPSHOTT, SELBORNE, HAMPSHIRE, GU33 6HJ",26/06/10,,,
JN24960,Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\RAILWAY HOTEL STATION ROAD LIPHOOK_01-02-2011.pdf,RAILWAY HOTEL STATION ROAD LIPHOOK,01/02/11,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\ROKE HOUSE, MILL LANE, STEEP_18-02-2011.pdf","ROKE HOUSE, MILL LANE, STEEP",18/02/11,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\SIX BELLS FARM, BLENDWORTH LANE, HORNDEAN, WATERLOOVILLE, PO8 0AR_20-06-2011.pdf","SIX BELLS FARM, BLENDWORTH LANE, HORNDEAN, WATERLOOVILLE, PO8 0AR",20/06/11,100062455743,471251.20,113593.50
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\SOUTH LODGE BLACKMOOR ROAD, BLACKMOOR LISS, HAMPSHIRE GU33 6BJ_17-03-2011.pdf","SOUTH LODGE BLACKMOOR ROAD, BLACKMOOR LISS, HAMPSHIRE GU33 6BJ",17/03/11,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\STANDFORD HOUSE, STANDFORD LANE, STANDFORD, BORDON, GU35 8RG_15-02-2011.pdf","STANDFORD HOUSE, STANDFORD LANE, STANDFORD, BORDON, GU35 8RG",15/02/11,100060273621,481552.00,135031.00
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\THE ANCHOR LONDON ROAD, HORNDEAN_23-06-2011.pdf","THE ANCHOR LONDON ROAD, HORNDEAN",23/06/11,,,
JN24960,"Box 09_Client Box 09\Unilateral Undertaking Jan 10 - Dec 11\THE FIRS AND WOODLANDS, MEDSTEAD, ALTON, HAMPSHIRE GU34 5DY_08-04-2010.pdf","THE FIRS AND WOODLANDS, MEDSTEAD, ALTON, HAMPSHIRE GU34 5DY",08/04/10,,,
