Job Number,Filepath,Address,BS7666UPRN,Easting,Northing
JN24963,"Box 07\Loose\Whiten Cottage, 116 London Road, Holybourne, Alton, GU34 4ES.pdf","Whiten Cottage, 116 London Road, Holybourne, Alton, GU34 4ES",1710030271,473555.6,140954
JN24963,"Box 13\Street No. Alton A-G\29 Cranford Drive, Holybourne, Alton, GU34 4HJ.pdf","29 Cranford Drive, Holybourne, Alton, GU34 4HJ",1710030416,473410,140770
JN24963,"Box 07\Loose\1A Complins, Holybourne, Alton, GU34 4EH.pdf","1A Complins, Holybourne, Alton, GU34 4EH",1710030426,473007.2,140622.6
JN24963,"Box 13\Street No. Alton H-R\2a Inhams Road, Holybourne, Alton, GU34 4EU.pdf","2a Inhams Road, Holybourne, Alton, GU34 4EU",1710030454,473689,140968
JN24963,"Box 13\Street No. Alton A-G\31a Complins, Holybourne, Alton, GU34 4EJ.pdf","31a Complins, Holybourne, Alton, GU34 4EJ",1710030492,473094,140672
JN24963,"Box 13\PR Addresses 03\Mapeys, 159 London Road, Holybourne, Alton, GU34 4EY.pdf","Mapeys, 159 London Road, Holybourne, Alton, GU34 4EY",1710030548,473713.6,141051.6
JN24963,"Box 07\Loose\Underwood, 15 Howards Lane, Holybourne, Alton, GU34 4HH.pdf","Underwood, 15 Howards Lane, Holybourne, Alton, GU34 4HH",1710030574,473276.1,141030.6
JN24963,"Box 07\Loose\Snowdrops, 16 Vindomis Close, Holybourne, Alton, GU34 4HL.pdf","Snowdrops, 16 Vindomis Close, Holybourne, Alton, GU34 4HL",1710030590,473997,141133
JN24963,"Box 11\Street No. Alton S-Z\Snowdrops, 16 Vindomis Close, Holybourne, Alton, GU34 4HL.pdf","Snowdrops, 16 Vindomis Close, Holybourne, Alton, GU34 4HL",1710030590,473997,141133
JN24963,"Box 13\Street No. Alton A-G\Five Heads House, 45A Church Lane, Holybourne, Alton, GU34 4HD.pdf","Five Heads House, 45A Church Lane, Holybourne, Alton, GU34 4HD",1710030608,473344.57,141262.48
JN24963,"Box 07\Loose\Lavender Cottage, 2 Rakemakers, Holybourne, Alton, GU34 4ED.pdf","Lavender Cottage, 2 Rakemakers, Holybourne, Alton, GU34 4ED",1710030636,473812,141054
JN24963,"Box 08\Buriton\Pillmead House, 19 North Lane, Buriton, Petersfield, GU31 5RS.pdf","Pillmead House, 19 North Lane, Buriton, Petersfield, GU31 5RS",1710030719,474113,120208
JN24963,"Box 11\Street No. Binsted, Chawton, Buriton\Pillmead House, 19 North Lane, Buriton, Petersfield, GU31 5RS.pdf","Pillmead House, 19 North Lane, Buriton, Petersfield, GU31 5RS",1710030719,474113,120208
JN24963,"Box 11\Street No. Binsted, Chawton, Buriton\Woodpeckers, 69 North Lane, Buriton, Petersfield, GU31 5RS.pdf","Woodpeckers, 69 North Lane, Buriton, Petersfield, GU31 5RS",1710030767,474321.6,120395.5
JN24963,"Box 09\Street No. P'Field A-I\Maples, 108A The Causeway, Petersfield, GU31 4LL.pdf","Maples, 108A The Causeway, Petersfield, GU31 4LL",1710031100,474547,122614
JN24963,"Box 13\PR Addresses Already Existing\8 Test Close, Petersfield, GU31 4LH.pdf","8 Test Close, Petersfield, GU31 4LH",1710031186,474088,122518
JN24963,"Box 09\Street No. P'Field S-Z\Oakwood, 9 Test Close, Petersfield, GU31 4LH.pdf","Oakwood, 9 Test Close, Petersfield, GU31 4LH",1710031187,474072,122524
JN24963,"Box 05\Petersfield 1\Eucalyptus Corner, 15 Test Close, Petersfield, GU31 4LH.pdf","Eucalyptus Corner, 15 Test Close, Petersfield, GU31 4LH",1710031191,474062,122574
JN24963,"Box 05\Petersfield 1\The Old Dairy, 6 Station Road, Petersfield, GU32 3ED.pdf","The Old Dairy, 6 Station Road, Petersfield, GU32 3ED",1710031592,474465,123606
JN24963,"Box 13\PR Addresses Already Existing\Quaker Cottage, 19-21 College Street, Petersfield, GU31 4AG.pdf","Quaker Cottage, 19-21 College Street, Petersfield, GU31 4AG",1710031631,474916.1,123526.5
JN24963,"Box 08\Bramshott & Liphook 2\The Rope Walk, 46a College Street, Petersfield, GU31 4AF.pdf","The Rope Walk, 46a College Street, Petersfield, GU31 4AF",1710031745,474873,123592
JN24963,"Box 05\Petersfield 1\Exscitec House, The Avenue, Petersfield, GU31 4JQ.pdf","Exscitec House, The Avenue, Petersfield, GU31 4JQ",1710031825,474866,123117
JN24963,"Box 09\Street No. P'Field A-I\Exscitec House, The Avenue, Petersfield, GU31 4JQ.pdf","Exscitec House, The Avenue, Petersfield, GU31 4JQ",1710031825,474866,123117
JN24963,"Box 05\Petersfield 1\2A Heath Road, Petersfield, GU31 4DU.pdf","2A Heath Road, Petersfield, GU31 4DU",1710031855,474882.385,123235.53
JN24963,"Box 09\Street No. P'Field S-Z\Lamorna, 4 Stanton Road, Petersfield, GU32 2HA.pdf","Lamorna, 4 Stanton Road, Petersfield, GU32 2HA",1710032160,474256,123927
JN24963,"Box 05\Petersfield 1\Church View, 7 Tilmore Road, Petersfield, GU32 2HG.pdf","Church View, 7 Tilmore Road, Petersfield, GU32 2HG",1710032168,474559,123639
JN24963,"Box 09\Street No. P'Field S-Z\Church View, 7 Tilmore Road, Petersfield, GU32 2HG.pdf","Church View, 7 Tilmore Road, Petersfield, GU32 2HG",1710032168,474559,123639
JN24963,"Box 09\Street No. P'Field S-Z\1a Sandringham Road, Petersfield, GU32 2AA.pdf","1a Sandringham Road, Petersfield, GU32 2AA",1710032273,474724,123643
JN24963,"Box 09\Street No. F'Field J-R\2a North Road, Petersfield, GU32 2AX.pdf","2a North Road, Petersfield, GU32 2AX",1710032420,474827.7,123684.55
JN24963,"Box 09\Street No. F'Field J-R\Brook Cottage, 4 Rushes Road, Petersfield, GU32 3BW.pdf","Brook Cottage, 4 Rushes Road, Petersfield, GU32 3BW",1710032739,474085,123754
JN24963,"Box 05\Petersfield 1\15 High Street, Petersfield, GU32 3JT.pdf","15 High Street, Petersfield, GU32 3JT",1710032896,474745,123240.2
JN24963,"Box 05\Petersfield 1\Jolliffe House, 14 Sheep Street, Petersfield, GU32 3JX.pdf","Jolliffe House, 14 Sheep Street, Petersfield, GU32 3JX",1710032903,474588,123191
JN24963,"Box 09\Street No. P'Field S-Z\Jolliffe House, 14 Sheep Street, Petersfield, GU32 3JX.pdf","Jolliffe House, 14 Sheep Street, Petersfield, GU32 3JX",1710032903,474588,123191
JN24963,"Box 09\Street No. P'Field A-I\Hylton House, 21 Hylton Road, Petersfield, GU32 3JY.pdf","Hylton House, 21 Hylton Road, Petersfield, GU32 3JY",1710032923,474561,123148
JN24963,"Box 05\Petersfield 1\Loveknot Cottage, 32 Borough Road, Petersfield, GU32 3LD.pdf","Loveknot Cottage, 32 Borough Road, Petersfield, GU32 3LD",1710032943,474390,123143
JN24963,"Box 06\Miscellaneous\32 Borough Road, Petersfield, GU32 3LD.pdf","32 Borough Road, Petersfield, GU32 3LD",1710032943,474390,123143
JN24963,"Box 09\Street No. F'Field J-R\The Corner House, 5 King George Avenue, Petersfield, GU32 3EU.pdf","The Corner House, 5 King George Avenue, Petersfield, GU32 3EU",1710033005,474810,123478
JN24963,"Box 09\Street No. P'Field S-Z\15a Sheep Street, Petersfield, GU32 3JX.pdf","15a Sheep Street, Petersfield, GU32 3JX",1710033165,474554.8,123192.6
JN24963,"Box 05\Petersfield 1\58 Station Road, Petersfield, GU32 3ES.pdf","58 Station Road, Petersfield, GU32 3ES",1710033484,474703,123624
JN24963,"Box 05\Petersfield 1\66 Station Road, Petersfield, GU32 3ET.pdf","66 Station Road, Petersfield, GU32 3ET",1710033487,474749.935,123655.525
JN24963,"Box 09\Street No. P'Field S-Z\28A The Spain, Petersfield, GU32 3LA.pdf","28A The Spain, Petersfield, GU32 3LA",1710033520,474423.3,123147.6
JN24963,"Box 06\Miscellaneous\Flat 1, Lyndons, 17 St Peters Road, Petersfield, GU32 3HX.pdf","Flat 1, Lyndons, 17 St Peters Road, Petersfield, GU32 3HX",1710033811,474808.955,123124.545
JN24963,"Box 09\Street No. P'Field A-I\17 High Street, Petersfield, GU32 3JT.pdf","17 High Street, Petersfield, GU32 3JT",1710033852,474756,123237
JN24963,"Box 05\Petersfield 1\Corner Cottage, 15a Station Road, Petersfield, GU32 3ES.pdf","Corner Cottage, 15a Station Road, Petersfield, GU32 3ES",1710033861,474607.3,123567
JN24963,"Box 05\Petersfield 1\2 King George Avenue, Petersfield, GU32 3EU.pdf","2 King George Avenue, Petersfield, GU32 3EU",1710033963,474741.6,123603.2
JN24963,"Box 05\Petersfield 1\Dairy Cottage, 2 Tilmore Gardens, Petersfield, GU32 2JQ.pdf","Dairy Cottage, 2 Tilmore Gardens, Petersfield, GU32 2JQ",1710034277,474692,124153
JN24963,"Box 09\Street No. P'Field S-Z\2a Woodbury Avenue, Petersfield, GU32 2EE.pdf","2a Woodbury Avenue, Petersfield, GU32 2EE",1710034310,474108.485,123988.24
JN24963,"Box 09\Street No. F'Field J-R\Downside, Reservoir Lane, Petersfield, GU32 2HX.pdf","Downside, Reservoir Lane, Petersfield, GU32 2HX",1710034355,474921,124491
JN24963,"Box 09\Street No. P'Field S-Z\50 Woodbury Avenue, Petersfield, GU32 2EB.pdf","50 Woodbury Avenue, Petersfield, GU32 2EB",1710034377,474154,124106
JN24963,"Box 09\Street No. P'Field S-Z\54 Woodbury Avenue, Petersfield, GU32 2EB.pdf","54 Woodbury Avenue, Petersfield, GU32 2EB",1710034378,474122,124088
JN24963,"Box 09\Street No. P'Field S-Z\45 Woodbury Avenue, Petersfield, GU32 2ED.pdf","45 Woodbury Avenue, Petersfield, GU32 2ED",1710034386,474281.055,124099.28
JN24963,"Box 05\Steep\Tithe Barn, 102 Church Road, Steep, Petersfield, GU32 2DD.pdf","Tithe Barn, 102 Church Road, Steep, Petersfield, GU32 2DD",1710034419,474555,125298
JN24963,"Box 05\Steep\Vicarage Cottage, 75a Church Road, Steep, Petersfield, GU32 2DF.pdf","Vicarage Cottage, 75a Church Road, Steep, Petersfield, GU32 2DF",1710034441,474385.2,125377
JN24963,"Box 01\Street No. Rowlands Castle\Drakelowe, 30 Church Road, Steep, Petersfield, GU32 2DN.pdf","Drakelowe, 30 Church Road, Steep, Petersfield, GU32 2DN",1710034446,474010,125316
JN24963,"Box 01\Street No. Rowlands Castle\May Cottage, Mill Lane, Steep, Petersfield, GU32 2DH.pdf","May Cottage, Mill Lane, Steep, Petersfield, GU32 2DH",1710034462,474030,125428
JN24963,"Box 05\Steep\Millstream Cottage, Mill Lane, Steep, Petersfield, GU32 2DJ.pdf","Millstream Cottage, Mill Lane, Steep, Petersfield, GU32 2DJ",1710034478,474319,125865
JN24963,"Box 05\Steep\Nursery Bungalow, Mill Lane, Steep, Petersfield, GU32 2DJ.pdf","Nursery Bungalow, Mill Lane, Steep, Petersfield, GU32 2DJ",1710034486,474457.7,126019.6
JN24963,"Box 11\Street No. Froxfield, G'Shott, Hawkley\Lavender House, Pococks Lane, Hawkley, Liss, GU33 6NE.pdf","Lavender House, Pococks Lane, Hawkley, Liss, GU33 6NE",1710034535,474635.5,129113.1
JN24963,"Box 13\PR Addresses Already Existing\Lavender House, Pococks Lane, Hawkley, Liss, GU33 6NE.pdf","Lavender House, Pococks Lane, Hawkley, Liss, GU33 6NE",1710034535,474635.5,129113.1
JN24963,"Box 11\Street No. Froxfield, G'Shott, Hawkley\Eames House, Eames Lane, Hawkley, Liss, GU33 6NN.pdf","Eames House, Eames Lane, Hawkley, Liss, GU33 6NN",1710034581,474637.2,129782.6
JN24963,"Box 13\PR Addresses Already Existing\Eames House, Eames Lane, Hawkley, Liss, GU33 6NN.pdf","Eames House, Eames Lane, Hawkley, Liss, GU33 6NN",1710034581,474637.2,129782.6
JN24963,"Box 13\PR Addresses 03\Rock Cottage, Honey Lane, Selborne, Alton, GU34 3BZ.pdf","Rock Cottage, Honey Lane, Selborne, Alton, GU34 3BZ",1710034656,474489.6,133290.9
JN24963,"Box 01\Street No. Rowlands Castle\Corner Cottage, 4 Maltbys, Selborne, Alton, GU34 3LT.pdf","Corner Cottage, 4 Maltbys, Selborne, Alton, GU34 3LT",1710034755,474351,133555
JN24963,"Box 09\Street No. P'Field S-Z\The Almshouse, 143 Sussex Road, Petersfield, GU31 5RA.pdf","The Almshouse, 143 Sussex Road, Petersfield, GU31 5RA",1710034997,475547.6,121990.5
JN24963,"Box 05\Petersfield 1\Mere Cottage, 117 Sussex Road, Petersfield, GU31 4LB.pdf","Mere Cottage, 117 Sussex Road, Petersfield, GU31 4LB",1710035032,475281,122656
JN24963,"Box 09\Street No. P'Field S-Z\Mere Cottage, 117 Sussex Road, Petersfield, GU31 4LB.pdf","Mere Cottage, 117 Sussex Road, Petersfield, GU31 4LB",1710035032,475281,122656
JN24963,"Box 09\Street No. P'Field S-Z\91a Sussex Road, Petersfield, GU31 4LB.pdf","91a Sussex Road, Petersfield, GU31 4LB",1710035117,475072,122732
JN24963,"Box 09\Street No. F'Field J-R\135 Rival Moor Road, Petersfield, GU31 4HX.pdf","135 Rival Moor Road, Petersfield, GU31 4HX",1710035118,475942,122880
JN24963,"Box 09\Street No. P'Field A-I\Innisfree, The Avenue, Petersfield, GU31 4JG.pdf","Innisfree, The Avenue, Petersfield, GU31 4JG",1710035125,475019.5,122920.1
JN24963,"Box 09\Street No. P'Field S-Z\The Squirrels, 16 Wetherdown, Petersfield, GU31 4PN.pdf","The Squirrels, 16 Wetherdown, Petersfield, GU31 4PN",1710035146,475506,123309
JN24963,"Box 09\Street No. P'Field A-I\Autumn Croft, Durford Road, Petersfield, GU31 4EW.pdf","Autumn Croft, Durford Road, Petersfield, GU31 4EW",1710035180,475950.13,123239.76
JN24963,"Box 05\Petersfield 1\24 Love Lane, Petersfield, GU31 4BP.pdf","24 Love Lane, Petersfield, GU31 4BP",1710035231,475622,123791
JN24963,"Box 09\Street No. F'Field J-R\Magpies, 13 Merryfield Road, Petersfield, GU31 4BS.pdf","Magpies, 13 Merryfield Road, Petersfield, GU31 4BS",1710035238,475749,123916
JN24963,"Box 05\Petersfield 1\The Willows, 3 Love Lane, Petersfield, GU31 4BU.pdf","The Willows, 3 Love Lane, Petersfield, GU31 4BU",1710035262,475872.83,123831.575
JN24963,"Box 09\Street No. P'Field A-I\Herne End, 28 Heath Road, Petersfield, GU31 4EG.pdf","Herne End, 28 Heath Road, Petersfield, GU31 4EG",1710035328,475072,123218
JN24963,"Box 09\Street No. P'Field A-I\Heartsease, 31 Butser Walk, Petersfield, GU31 4NU.pdf","Heartsease, 31 Butser Walk, Petersfield, GU31 4NU",1710035472,475876,123697
JN24963,"Box 05\Petersfield 1\Anchor House, 36 Ramshill, Petersfield, GU31 4AP.pdf","Anchor House, 36 Ramshill, Petersfield, GU31 4AP",1710035667,475244.4,123906.5
JN24963,"Box 09\Street No. F'Field J-R\Tanners, Love Lane, Petersfield, GU31 4BW.pdf","Tanners, Love Lane, Petersfield, GU31 4BW",1710035688,475231,123670
JN24963,"Box 09\Street No. P'Field A-I\42b Heath Road, Petersfield, GU31 4EH.pdf","42b Heath Road, Petersfield, GU31 4EH",1710035692,475173,123120
JN24963,"Box 09\Street No. F'Field J-R\6a The Mews, Madeline Road, Petersfield, GU31 4AX.pdf","6a The Mews, Madeline Road, Petersfield, GU31 4AX",1710035948,475025.975,123729.625
JN24963,"Box 09\Street No. F'Field J-R\Trademark House, Ramshill, Petersfield, GU31 4AT.pdf","Trademark House, Ramshill, Petersfield, GU31 4AT",1710035949,475283,123964
JN24963,"Box 13\PR Addresses Already Existing\Trademark House, Ramshill, Petersfield, GU31 4AT.pdf","Trademark House, Ramshill, Petersfield, GU31 4AT",1710035949,475283,123964
JN24963,"Box 09\Street No. P'Field A-I\Jacaranda, 11 Head Down, Petersfield, GU31 4PS.pdf","Jacaranda, 11 Head Down, Petersfield, GU31 4PS",1710036042,475594,123302
JN24963,"Box 05\Petersfield 1\Flat 1 Lake House, 27 Heath Road, Petersfield, GU31 4EH.pdf","Flat 1 Lake House, 27 Heath Road, Petersfield, GU31 4EH",1710036087,475119.555,123036.265
JN24963,"Box 09\Street No. P'Field A-I\80 Heath Road, Petersfield, GU31 4EJ.pdf","80 Heath Road, Petersfield, GU31 4EJ",1710036098,475559.38,123242.84
JN24963,"Box 09\Street No. F'Field J-R\Ku-Ring-Gai, Love Lane, Petersfield, GU31 4BW.pdf","Ku-Ring-Gai, Love Lane, Petersfield, GU31 4BW",1710036128,475229,123686
JN24963,"Box 09\Street No. F'Field J-R\Bulmer House, 4 Ramshill, Petersfield, GU31 4AP.pdf","Bulmer House, 4 Ramshill, Petersfield, GU31 4AP",1710036143,475066.55,123838.23
JN24963,"Box 09\Street No. F'Field J-R\Wickenbrook, Love Lane, Petersfield, GU31 4BP.pdf","Wickenbrook, Love Lane, Petersfield, GU31 4BP",1710036144,475661,123775
JN24963,"Box 09\Street No. P'Field A-I\1 Durford Road, Petersfield, GU31 4EW.pdf","1 Durford Road, Petersfield, GU31 4EW",1710036152,475964.575,123182.265
JN24963,"Box 12\PR Addresses 02\15 Lower Mead, Petersfield, GU31 4NR.pdf","15 Lower Mead, Petersfield, GU31 4NR",1710036153,475984,123504
JN24963,"Box 09\Street No. P'Field A-I\18 Inmans Lane, Sheet, Petersfield, GU32 2AN.pdf","18 Inmans Lane, Sheet, Petersfield, GU32 2AN",1710036237,475896.98,124324.11
JN24963,"Box 09\Street No. P'Field S-Z\Derwent House, 3 Shear Hill, Petersfield, GU31 4BB.pdf","Derwent House, 3 Shear Hill, Petersfield, GU31 4BB",1710036248,475554,124068
JN24963,"Box 05\Petersfield 1\The Garden House, Ramshill, Petersfield, GU31 4BA.pdf","The Garden House, Ramshill, Petersfield, GU31 4BA",1710036301,475584,124232
JN24963,"Box 09\Street No. F'Field J-R\Carinthia, 23b London Road, Sheet, Petersfield, GU31 4BG.pdf","Carinthia, 23b London Road, Sheet, Petersfield, GU31 4BG",1710036324,475960.43,124225.45
JN24963,"Box 09\Street No. P'Field S-Z\72 Tilmore Gardens, Petersfield, GU32 2JA.pdf","72 Tilmore Gardens, Petersfield, GU32 2JA",1710036427,475077.2,124359.6
JN24963,"Box 09\Street No. P'Field S-Z\1C Town Lane, Sheet, Petersfield, GU32 2AF.pdf","1C Town Lane, Sheet, Petersfield, GU32 2AF",1710036547,475714.83,124163.35
JN24963,"Box 13\PR Addresses Already Existing\Rhode Farm House, Priory Lane, Selborne, Alton, GU34 3BU.pdf","Rhode Farm House, Priory Lane, Selborne, Alton, GU34 3BU",1710036787,475759,134144
JN24963,"Box 13\PR Addresses Already Existing\Malms House, Binsted Road, Binsted, Alton, GU34 4NU.pdf","Malms House, Binsted Road, Binsted, Alton, GU34 4NU",1710036831,475916.7,140852.5
JN24963,"Box 09\Street No. F'Field J-R\1a Rival Moor Road, Petersfield, GU31 4HB.pdf","1a Rival Moor Road, Petersfield, GU31 4HB",1710037786,476116,123118
JN24963,"Box 09\Street No. P'Field A-I\The Firs, 16 Home Way, Petersfield, GU31 4EE.pdf","The Firs, 16 Home Way, Petersfield, GU31 4EE",1710037816,476124,123254
JN24963,"Box 09\Street No. Liss N-Z\Petersfield Golf Club, Tankerdale Lane, Liss, GU33 7QY.pdf","Petersfield Golf Club, Tankerdale Lane, Liss, GU33 7QY",1710037873,476407.110890434,125850.244985181
JN24963,"Box 05\Liss\Waggoners, Tankerdale Lane, Liss, GU33 7QY.pdf","Waggoners, Tankerdale Lane, Liss, GU33 7QY",1710037894,476785,126160.1
JN24963,"Box 11\Street No. Froxfield, G'Shott, Hawkley\Teasel Cottage, Church Lane, Greatham, Liss, GU33 6HB.pdf","Teasel Cottage, Church Lane, Greatham, Liss, GU33 6HB",1710037953,476798,131078
JN24963,"Box 05\Liss\Brows Farm, Farnham Road, Liss, GU33 6JG.pdf","Brows Farm, Farnham Road, Liss, GU33 6JG",1710038032,477257,127934
JN24963,"Box 11\Street No. Binsted, Chawton, Buriton\Clements Cottage, Isington Road, Binsted, Alton, GU34 4PH.pdf","Clements Cottage, Isington Road, Binsted, Alton, GU34 4PH",1710038070,476988,141474
JN24963,"Box 08\Binsted\Kings Chantry, Binsted Road, Binsted, Alton, GU34 4NU.pdf","Kings Chantry, Binsted Road, Binsted, Alton, GU34 4NU",1710038083,476949,140997
JN24963,"Box 05\Liss\Beech House, Stodham Lane, Liss, GU33 7QU.pdf","Beech House, Stodham Lane, Liss, GU33 7QU",1710038289,477378,126234
JN24963,"Box 09\Street No. Liss N-Z\Beech House, Stodham Lane, Liss, GU33 7QU.pdf","Beech House, Stodham Lane, Liss, GU33 7QU",1710038289,477378,126234
JN24963,"Box 09\Street No. Liss A-M\The Triangle-Liss Community Centre, Mill Road, Liss, GU33 7DX.pdf","The Triangle-Liss Community Centre, Mill Road, Liss, GU33 7DX",1710038308,477920,127652
JN24963,"Box 09\Street No. Liss N-Z\The Triangle-Liss Community Centre, Mill Road, Liss, GU33 7DX.pdf","The Triangle-Liss Community Centre, Mill Road, Liss, GU33 7DX",1710038308,477920,127652
JN24963,"Box 05\Liss\Forge House and Forge Cottage, Mill Road, Liss, GU33 7DX.pdf","Forge House and Forge Cottage, Mill Road, Liss, GU33 7DX",1710038311,477881.985,127664.83
JN24963,"Box 09\Street No. F'Field J-R\Chauffeurs Cottage, London Road, Sheet, Petersfield, GU31 5AE.pdf","Chauffeurs Cottage, London Road, Sheet, Petersfield, GU31 5AE",1710038399,476669,124664.3
JN24963,"Box 09\Street No. Liss A-M\134 Andlers Ash Road, Liss, GU33 7LS.pdf","134 Andlers Ash Road, Liss, GU33 7LS",1710038427,477297,126978
JN24963,"Box 05\Liss\10 Barnside Way, Liss, GU33 7LN.pdf","10 Barnside Way, Liss, GU33 7LN",1710038526,477683,127381
JN24963,"Box 05\Liss\The Owl House, Limes Close, Liss, GU33 7DR.pdf","The Owl House, Limes Close, Liss, GU33 7DR",1710038687,477778,127705
JN24963,"Box 05\Liss\Oaklands, 46 Andlers Ash Road, Liss, GU33 7LR.pdf","Oaklands, 46 Andlers Ash Road, Liss, GU33 7LR",1710038740,477613,127265
JN24963,"Box 05\Liss\White Stones, Hill Brow Road, Liss, GU33 7LQ.pdf","White Stones, Hill Brow Road, Liss, GU33 7LQ",1710038779,477954.1,127254.1
JN24963,"Box 09\Street No. Liss A-M\White Stones, Hill Brow Road, Liss, GU33 7LQ.pdf","White Stones, Hill Brow Road, Liss, GU33 7LQ",1710038779,477954.1,127254.1
JN24963,"Box 09\Street No. Liss A-M\Shakel, 9 Bridge Meadows, Liss, GU33 7JY.pdf","Shakel, 9 Bridge Meadows, Liss, GU33 7JY",1710038840,477660,127568
JN24963,"Box 09\Street No. Liss N-Z\5 Western Road, Liss, GU33 7AG.pdf","5 Western Road, Liss, GU33 7AG",1710038879,477622,127866
JN24963,"Box 05\Liss\Mainline Business Centre, 72 Station Road, Liss, GU33 7AD.pdf","Mainline Business Centre, 72 Station Road, Liss, GU33 7AD",1710038951,477762.6,127837.81
JN24963,"Box 09\Street No. Liss N-Z\44 Western Road, Liss, GU33 7AG.pdf","44 Western Road, Liss, GU33 7AG",1710038958,477749,127974
